Population size,"7,310",Ancestral pop. size
Population size,"14,474",AFR pop. size
Population size,"432,125",AFR pop. size after 1st expansion
Growth rate (per gen.),0.0166,AFR pop. growth rate 1st expansion
Epoch Time (gen.),"5,920",Expansion time of ancestral pop.
Epoch Time (gen.),204.6,Beginning of AFR growth period
Generation time (yrs.),25,Generation time
